tid,text,likes,retweets
987177365389406209,"@AmazonHelp Hello, you've hired an anti Hindu @ReallySwara for one of your campaign. I am your prime customer. I wa… https://t.co/q1bwc4xWsE",0,0
987175472353046528,RT @Bloggers_Diary_: [Analysis] The Flipkart Deal – Is it going to be Flipkart-Walmart or Flipkart-Amazon? #Flipkart #Walmart #Amazon  http…,0,12
987173886490968064,"Hey, I think this will be perfect for you. ✨ https://t.co/HmchDNerXL #fashion #Amazon #Flipkart #myntraupgradefinale #Myntra #shiva",2,0
987173093528420352,"Launching Nokia 8 Sirocco at 49,999 | Pre-Order starts today at 12Noon on #Flipkart https://t.co/x88suW7k5y https://t.co/rUbZdEskC4",1,0
987171561475014656,"Ambudhham- A Power packed nutritional drink that powerups your health, digestive system and energy full day.… https://t.co/DY4jwiTbBt",1,0
987171539836694533,Battle of the #retail giants - The #Flipkart acquisition has become a 4D game of chess https://t.co/RRu8ANEOon… https://t.co/1Btakl3fXx,0,0
987169936232648704,Heady stuff and dazzling array of possibilities. Amazon should be given a good run for its money in all geographies… https://t.co/XOPuXqkeZC,2,2
987168018722537472,"RT @ShopperMatters: #Flipkart reportedly courting #Amazon, #Walmart in deal talks - #Mergers @daphnehowland via @RetailDive https://t.co/kc…",0,2
987166529060995073,"#Steal
#Flipkart - #Kitchen Essential Products Minimum 50% #Discount
https://t.co/gR4Oqx0NCS
Note:Hurryup Limited T… https://t.co/KNFXvvrlaZ",0,0
987164094334550016,"#Hygee #HygieneCare #IntimateCareForMen

AVAILABLE ON:
#AMAZON: https://t.co/waHMdRfEYd
#FLIPKART:… https://t.co/C3BHKlsmei",0,0
987164054157430784,"Deals of the Day
https://t.co/FCnerwIflq

#Flipkart #Deals #Offers #OnlineDeals https://t.co/L8g3COgYrg",0,0
987163645762158592,Anyone want Mi TV 55 inch DM me #mitv #flipkart #Xiaomiindia,0,0
987162540504367104,"#KeetOff #Herbal #MosquitoRepellent #SafeForKids

Available Here:
#Amazon: https://t.co/Zhnj14D4YB
#FLIPKART:… https://t.co/HbrnyRicLL",0,0
987162534632239105,"#KeetOff #Herbal #MosquitoRepellent

Available Here:
#Amazon: https://t.co/Zhnj14D4YB
#FLIPKART:… https://t.co/ssUkFc1xMd",0,0
987162528978370560,"Now enjoy the summer evenings in park without a single buzz of mosquito around you.
#KeetOffHaiNa #HerbalMist… https://t.co/4l6OXBLDrj",0,0
987160096290426880,Asus Zenfone Max Pro M1 launch on April 23rd at 12.30PM on #Flipkart https://t.co/yJsarOaWTm https://t.co/0EjLdFlsXV,0,0
987158915107508224,"RT @varunINFOSYS: REGRET TO BUY FROM @flipkart

This is #flipkart LOGISTIC TEAM #EKART visited for REVERSE PICKUP.

NO ID CARD..
HIGHLY UNP…",0,11
987128727074062336,@flipkartsupport @Flipkart I am frustrated by Flipkart service. Why do you try to fool your customers?? I wish i ne… https://t.co/UpixNo9erI,0,0
987115880365649920,Buy these handcrafted hammocks online at https://t.co/3Kly7MS7tE | #shopping #sale #deals #ecommerce… https://t.co/bPCEuwt5DH,0,0
987096317766778880,The #Flipkart acquisition battle has become a 4D game of chess https://t.co/BtYgR8OKI3,0,0
987056692591443968,"RT @BMMEHTA89: Game of Loot by Team @Flipkart and Vendors of flipkart. 
MRP of Shoes Rs.499/-printed on shoes, striked off by marker and th…",0,8
987053347952906241,"Looking to buy good quality #laptopbag and #laptopskin , preferably in a solid color. I have a #hp 16 inch #Laptop… https://t.co/f4VlE3lkdW",3,0
987050719080398848,Dear #flipkart it's sad to tell that #gati courier system ia too worse in my experience so I have faced many proble… https://t.co/DyZx7IMjOy,0,0
987013394619248642,"#EarthTherapy Anti Aging kit...
Order whatsapp @ 9821245446 / 7045004636 ....
Order online #flipkart #amazon #paytm… https://t.co/9nWtakb18o",2,0
986997779502268416,"@flipkartsupport #flipkart #Flipkartsupport #MiTV #digitalIndia
Thank you for your action. Your person called but A… https://t.co/Z10LKvj7dM",1,0
986995395820752896,American #retail giant #Walmart likely to retain #Flipkart’s top #management if the proposed deal goes through; Kal… https://t.co/LTd50fg1MA,0,1
986992160607268864,Walmart is Beating Amazon to a Flipkart Deal: https://t.co/pJDTqZMWD2 #walmart #flipkart #amazon #retail #ecommerce #india #privatelabel,0,0
986987774984314885,RT @YourStoryCo: #Asus ties up with #Flipkart to launch #smartphones designed for Indians on the platform https://t.co/WEGRB4xYiw https://t…,0,4
986981788265267200,"@flipkartsupport #flipkart anointment #Flipkart #MiTV
Please find the correct one : OD211898749755701000",0,0
986981300643840000,"#MiTV #Flipkart
Please find the correct one:
OD211898749755701000",0,0
986980009310146560,@flipkartsupport @Flipkart @flipkartsupport If you can't deliver then cancel it straight away and give me my money… https://t.co/DqpNVZ7w9Z,0,0
986975149898502144,"RT @varunINFOSYS: REGRET TO BUY FROM @flipkart

This is #flipkart LOGISTIC TEAM #EKART visited for REVERSE PICKUP.

NO ID CARD..
HIGHLY UNP…",0,11
986966115355160578,"@PaytmMall @Paytm @Paytmcare
Yesterday it was available, today not deliverable for any pincode. Pathetic services
B… https://t.co/hkr87pYmo8",0,0
986964857076400129,#WestwoodJeans #NewFashionTrend #Denim #Blue #Jeans #Patchwork #SkinnyFit #SolidDesign #summer2018 #Unique #Formal… https://t.co/0e26IhcinC,1,0
986964826210447360,#Flipkart why flipkart is not deliver the couriers within give time frame which give by flipkart itself.why end user suffer,0,0
986954407798550528,"RT @RedSeer: Flipkart, Amazon India fail to gain traction for in-house smartphone brands @VarshaBansalET @EconomicTimes #Flipkart #Amazon #…",0,3
986954066357096448,RT @Cashkarocom: Here's a cool and sensitive deal for all the gentlemen out there! Buy a pack of 2 #Nivea men deodorizer + after shave loti…,0,2
986950087564845056,"RT @brocode4men: Coffee scrub benefits for skincare

#Brocode #coffeescrub #benefits #aromatheraphy #scentofcoffee #mind #excessivethoughts…",0,1
986949919100588032,"Men. Your Personal #IntimateCare #Hygee

AVAILABLE ON:
#AMAZON: https://t.co/waHMdQY46F
#FLIPKART:… https://t.co/M7lcpftHzf",0,0
986949905842364416,"Start using #HYGEE or your dog will understand where the smell is coming from.😄

AVAILABLE ON:
#AMAZON:… https://t.co/gogxFMCuG5",0,0
986948943320723456,"RT @varunINFOSYS: REGRET TO BUY FROM @flipkart

This is #flipkart LOGISTIC TEAM #EKART visited for REVERSE PICKUP.

NO ID CARD..
HIGHLY UNP…",0,11
986948806200541185,"SanDisk SDCZ50-064g-I35 /SDCZ50-064g-B35 64 GB Pen Drive  (Black, Red) Rs.1,349 #Flipkart
https://t.co/NQECAEUgh0 https://t.co/73pISgHfMl",0,0
986948200354467840,"RT @vr4ucompany: This will start on April 23 with the unveiling of the Zenfone Max Pro M1.

#flipkart #asus @ASUS… https://t.co/zrVfPBx1uu",1,0
986943520157159424,"Coffee scrub benefits for skincare

#Brocode #coffeescrub #benefits #aromatheraphy #scentofcoffee #mind… https://t.co/5gGkdF1FsW",4,1
986943507284738050,"#Flipkart to have a #Strategic Partnership with #Asus...
https://t.co/nNfyjU911u https://t.co/pHkC2qisPT",0,0
986939306504871936,@flipkartsupport Ok i don't know where is the problem but i have loosed my #trust on #Flipkart. Thank you for all the efforts you have made.,0,0
986936413110190081,"This will start on April 23 with the unveiling of the Zenfone Max Pro M1.

#flipkart #asus @ASUS @ASUSIndia… https://t.co/z2ZG1QSpdd",0,0
986933687919886338,"RT @varunINFOSYS: REGRET TO BUY FROM @flipkart

This is #flipkart LOGISTIC TEAM #EKART visited for REVERSE PICKUP.

NO ID CARD..
HIGHLY UNP…",0,11
986931869726818306,"Cottage Accessories sa14 5.5 L Backpack  (Pink) Rs.290 #Flipkart 
https://t.co/tiwlzo75Ju https://t.co/ONoar12LnZ",0,0
986931496538718208,"#Flipkart #pathetic I have been waiting on this
order 4 more than 10 days now. #worstCustomerservice i have experie… https://t.co/oZ8CZVsYoX",0,0
986929338565185537,Here's a cool and sensitive deal for all the gentlemen out there! Buy a pack of 2 #Nivea men deodorizer + after sha… https://t.co/ENKRXp4xUO,4,2
986926099652263937,"RT @varunINFOSYS: REGRET TO BUY FROM @flipkart

This is #flipkart LOGISTIC TEAM #EKART visited for REVERSE PICKUP.

NO ID CARD..
HIGHLY UNP…",0,11
986925714929696768,Check out #Flipkart for The #Dependables #Onlinestore For #Appliances #Tv's #Ac's with Best Exciting wide Range of… https://t.co/sc1y7V55sb,2,2
986924910533423104,RT @adimastore: Summer Collection 2018 SHOP NOW: https://t.co/bHZWOedg8T   #IPL #Tees #sports #MenRoundNeck  #Flipkart #paytm #amazon #Tshi…,0,2
986924506043203585,"Check out #Flipkart  Summer #StealDeals on #Laptop's Across all top Brand""s on Bonanza Laptop store… https://t.co/yEXDZs0vEo",2,2
986920179312410624,#Flipkart Bad service by Flipkart. Not accepting the return of my product. Will never advise anyone to buy from Fli… https://t.co/QWMfOZEnYt,5,0
986919667917701121,"Buy Google Home Mini  Exclusively on Flipkart at ₹ 4,499 with offers

Check Now : https://t.co/5oVyj310Sj

EMIs fro… https://t.co/c7l6tJTpXn",5,0
986919374106734592,"Shop natural areca leaf plates and get 15% offer on Flipkart. For more deals and offers, visit at… https://t.co/4oNfbaCOJz",0,0
986918174409895939,"Check out my awesome design project on @TeePublic! https://t.co/vOIpoG28AV
#teepublic #ThePlushNewXUV500 #JudgeLoya… https://t.co/sQSoHKf3VX",1,0
986915303849312256,"It is going to be tougher for Amazon with Walmart, an old rival, close to buying a majority stake in Flipkart. 🥊… https://t.co/TWq6SJKUHi",1,0
986913959092432896,"RT @FanPriyankaJaga: Best AC Deal 40% OFF

Voltas 1.5 ton 2 star 2018 Split AC in JUST ₹27990

MRP 46690

https://t.co/ERe8jmwXGA

#JudgeLo…",0,8
986913725100711936,"RT @FanPriyankaJaga: Best AC Deal 40% OFF

Voltas 1.5 ton 2 star 2018 Split AC in JUST ₹27990

MRP 46690

https://t.co/ERe8jmwXGA

#JudgeLo…",0,8
986913628367433729,"RT @FanPriyankaJaga: Best AC Deal 40% OFF

Voltas 1.5 ton 2 star 2018 Split AC in JUST ₹27990

MRP 46690

https://t.co/ERe8jmwXGA

#JudgeLo…",0,8
986913555952914432,"RT @FanPriyankaJaga: Best AC Deal 40% OFF

Voltas 1.5 ton 2 star 2018 Split AC in JUST ₹27990

MRP 46690

https://t.co/ERe8jmwXGA

#JudgeLo…",0,8
986912929248436229,"RT @FanPriyankaJaga: Best AC Deal 40% OFF

Voltas 1.5 ton 2 star 2018 Split AC in JUST ₹27990

MRP 46690

https://t.co/ERe8jmwXGA

#JudgeLo…",0,8
986912799019286529,"Best AC Deal 40% OFF

Voltas 1.5 ton 2 star 2018 Split AC in JUST ₹27990

MRP 46690

https://t.co/ERe8jmwXGA… https://t.co/3kcxyUl9sj",7,8
986911473745133569,"RT @RedSeer: Flipkart, Amazon India fail to gain traction for in-house smartphone brands @VarshaBansalET @EconomicTimes #Flipkart #Amazon #…",0,3
986911105145487366,@Flipkart  Wow thank you so much for your amazing support . You finally marked my order out for delivery and provid… https://t.co/Yy93jCyXpy,1,0
986910001049423872,"RT @RedSeer: Flipkart, Amazon India fail to gain traction for in-house smartphone brands @VarshaBansalET @EconomicTimes #Flipkart #Amazon #…",0,3
986908412536483843,"MarQ AC from Rs.19,999 | Sale on 23rd April #Flipkart https://t.co/MMxZoQwqTd https://t.co/otTEn6vaJg",0,0
986907709965561856,""" #Profitable #growth on #ecommerce platform with #BoxNsights "" #onlineseller on #Amazon #Flipkart use #BoxNsights… https://t.co/YS1Pkl82VD",0,0
986907292036546560,#Asus ties up with #Flipkart to launch smartphones designed for Indians on the platform - https://t.co/FJlMK7d32v,0,0
986906465410547712,"Wow! As expected, after 6 days...
This is how @Flipkart resolves issues.
Nobody came to troubleshoot, but issue res… https://t.co/laxHhyGV4j",0,0
986905733273997312,"#Puma #UCB #Adidas #Footwear - 40-80% off 
https://t.co/zPM6jNVsVi
This coupon for #Flipkart https://t.co/GCBiyw6Ahz",0,0
986902028206198784,#Job: #Flipkart voice nonvoice process - #Hyderabad. We are hiring fresher candidates for Day shift Domestic INTERN… https://t.co/tzconZpKQQ,0,0
986898122155724800,"RT @mytentaran: India Business News Headlines 19th April 2018 https://t.co/7MLK6RPI89

.#businessnews #IndiaBusinessNewsHeadlines #IndiaBus…",0,2
986895335229476864,RT @Cashkarocom: Make the smart choice this time. Shop via https://t.co/1YESMpAuLc &amp; get more than just coupons on #Amazon #Yatra #Flipkart…,0,1
986893178916683776,"Launching Nokia 8 Sirocco at 49,999 | Pre-Order starts 20th April on #Flipkart https://t.co/x88suW7k5y https://t.co/WqxUZbvA39",0,0
986892200716972032,"Flipkart, Amazon India fail to gain traction for in-house smartphone brands @VarshaBansalET @EconomicTimes… https://t.co/x3LkkGXkLy",1,3
986891205555310592,RT @adimastore: Summer Collection 2018 SHOP NOW: https://t.co/bHZWOedg8T   #IPL #Tees #sports #MenRoundNeck  #Flipkart #paytm #amazon #Tshi…,0,2
986887677592023041,"#EarthTherapy Wine Facial Kit...
Order whatsapp @ 9821245446 / 7045004636 ....
Order online #flipkart #amazon… https://t.co/K8392JuQN0",2,0
986886050504105984,RT @ivaibhavsri: #Walmart is likely to retain #Flipkart’s top management if the proposed deal goes through. Mint reports that the US retail…,0,1
986884709820059648,"Be it your phone, tablet, computer, laptop, your chance to have the best jewellery in town is now available at the… https://t.co/TrZxPI6NN9",1,0
986884691071504384,#Walmart is likely to retain #Flipkart’s top management if the proposed deal goes through. Mint reports that the US… https://t.co/alu68Iy3XV,2,1
986884639917838336,Make the smart choice this time. Shop via https://t.co/1YESMpAuLc &amp; get more than just coupons on #Amazon #Yatra… https://t.co/pCvDLuZOb4,4,1
986883827334250497,Green Designer Wedding Partywear Ethnic Bridal Crepe Hand Embroidery Sequence Zari Thread Stone Work Kolkata Women… https://t.co/dxHBImOtBi,1,0
986882942839414785,Summer Collection 2018 SHOP NOW: https://t.co/bHZWOedg8T   #IPL #Tees #sports #MenRoundNeck  #Flipkart #paytm… https://t.co/gI74LM5HOd,1,2
986881307786407936,"RT @entrackr: After Bengaluru, Flipkart plans to start grocery service in these 3 cities
@Flipkart 
#Flipkart #Grocery #launch
https://t.co…",0,3
986870881879298048,"RT @newssamachar_: FLIPKART LEANING TOWARDS WALMART AVOIDING AMAZON BID
#Flipkart #Amazon #Walmart #JeffBezos #SachinBansal #BinnyBansal #E…",0,3
986865944558383104,"Hey! Miko is getting colourful! Yes, you heard it right! Miko is now available in four different colours at Flipkar… https://t.co/nvw7BbGV5j",0,0
986862540285149184,"Walmart may retain #Flipkart's top executives after proposed deal goes through
https://t.co/BuAWFNXXv5",0,0
986862065590693890,E-commerce major Flipkart says it has seen strong growth in handset sales on its platform and aims to touch 40 per… https://t.co/COseXYiB2l,0,0
986862028596961281,"Small, medium &amp; large, we’ve got a size for all your needs! 

#DifferentSizes #Griddle #Cooking #Utensils #Cookware… https://t.co/fP5DVxGWrT",0,0
986861998418739200,"#ivoomiindia.com#fraud
 #ivoomiindia#fraud?
 #flipkart
 I bought a ivoomi Me 3s mobile in oct 2017. Now the battery… https://t.co/SS2vUUwuQu",0,0
986860585894731776,#Flipkart Footwear 40% - 80% Off https://t.co/Kf2Uk8xax4 https://t.co/EG1t72QKeC,0,0
986855116069396480,"RT @ekinoliveoil: It also aids in weight loss, improves metabolism, digestion, and prevents aging.

 #weightloss #secret #pain #relief #tak…",0,1
986854590489411584,"It also aids in weight loss, improves metabolism, digestion, and prevents aging.

 #weightloss #secret #pain… https://t.co/7oDuUvPtVW",0,1
986854558948212736,"Philips HP8100/46 Hair Dryer  (Purple) Rs.749 #Flipkart
https://t.co/ui9FTcOm2d https://t.co/osKsegtToU",0,0
986853520711139328,"A deep dive into #angel #investments made by founders of #Flipkart, #Paytm and #Ola. Read here https://t.co/LEnj48G71U",0,0
986851899717636096,@Flipkart @flipkartsupport This is the first time that such an unsuccessful transaction took place with #Flipkart.… https://t.co/ZiHEpdkThd,0,0
986851230134743040,"@Flipkart flipkart #cheat  #give #gift card then #lock account no #respect for 5 years old customer #shame #flipkart 
Register no 8854062444",1,0
986851203911831552,"RT @brocode4men: Activated Charcoal Peel Off Mask Is Out Now!

All New Charcoal Mask keep your face naturally clean and fresh.

#BroCode #a…",0,1
986850016219357184,@thebanyantee offers over 750+ designs under #themed categories. The #startup is gaining popularity on #ecommerce p… https://t.co/wZg0na95HU,0,0
986848148210552832,"#Flipkart 
#Offer Get upto 50% off on #Women's #Footwear #Discount #Cashbenzo
https://t.co/FWlLANCFg1
Valid till :… https://t.co/8680QjNKfk",0,0
986848123203960833,"RT @moneycontrolcom: Walmart may retain #Flipkart's top executives after proposed deal goes through
https://t.co/LGtF1fFjDf",0,2
986847485351026689,"RT @moneycontrolcom: Walmart may retain #Flipkart's top executives after proposed deal goes through
https://t.co/LGtF1fFjDf",0,2
986847169238855680,"VIP Neolite Check-in Luggage - 26 inch  (Red) Rs.4,050 #Flipkart
https://t.co/dsKfchQrlm https://t.co/wo9dJJeGCY",0,0
986846558443524096,RT @Smartprix: #Flipkart and #ASUS have a long history of selling ‘disruptive’ phones and they have further strengthened their collaboratio…,0,2
986845172653875200,"Walmart may retain #Flipkart's top executives after proposed deal goes through
https://t.co/LGtF1fFjDf",4,2
986843237057953792,"Get rid of Tired skin with all new Coffee Scrub. Feel skin positive.

#Brocode #coffeescrub #tiredskin #refresh… https://t.co/yR5R1Ze4mp",2,0
986840645397430273,"Flipkart Deal of The Days !!! #flipkart #amazon #shopping

John Players Slim Mens Blue Jeans

M.R.P.    : ₹1999
Dea… https://t.co/R8waJAo7AO",1,0
986836051783135232,"RT @firstpost: #Mobile wallet companies including #Paytm, #Mobikwik and #Flipkart-owned #PhonePe on Wednesday said they have seen a signifi…",0,8
986834373411594240,"RT @firstpost: In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space, includi…",0,6
986834277852643328,India: Walmart may retain #Flipkart top executives if deal goes through https://t.co/sXaSs9gDo6,0,0
986834137939095552,#Walmart Devises Strategies To Retain Top Executives Of #Flipkart Following The Deal https://t.co/w5peS0Fxtb,0,0
986833101115547648,#Flipkart eyes 40% phone market share amid MoU with #Asus https://t.co/ftlSHoF8ct,0,0
986831245634973696,"RT @entrackr: After Bengaluru, Flipkart plans to start grocery service in these 3 cities
@Flipkart 
#Flipkart #Grocery #launch
https://t.co…",0,3
986829617318146048,"SOON WILL BE AVAILABLE ON ~
#Amazon, #Flipkart, #Snapdeal, #Ebay, #Shopclues etc.
Through which you can purchase fr… https://t.co/QFkYlJNAcX",2,0
986828225128124421,Spread your wings and welcome the golden age without any worries about the wetness as ID Diapers have double wetnes… https://t.co/cKDcv1dHHr,1,0
986825518237364224,"RT @firstpost: In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space, includi…",0,6
986825049083527169,"RT @entrackr: After Bengaluru, Flipkart plans to start grocery service in these 3 cities
@Flipkart 
#Flipkart #Grocery #launch
https://t.co…",0,3
986823697775382529,"India Business News Headlines 19th April 2018 https://t.co/7MLK6RPI89

.#businessnews #IndiaBusinessNewsHeadlines… https://t.co/hu6dJHd3r8",3,2
986823596990455809,"RT @firstpost: In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space, includi…",0,6
986822095064653825,"After Bengaluru, Flipkart plans to start grocery service in these 3 cities
@Flipkart 
#Flipkart #Grocery #launch
https://t.co/9YrX4SNCzu",1,3
986821910615867393,"RT @firstpost: In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space, includi…",0,6
986820505314496512,"RT @firstpost: In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space, includi…",0,6
986820499882651648,"RT @firstpost: In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space, includi…",0,6
986820388322594816,#Walmart is likely to retain #Flipkart’s top management(a team) if the proposed deal goes through.,0,0
986820292252139520,"In January this year, #Patanjali forayed into e-commerce for its #FMCG items, partnering major players in the space… https://t.co/gfW9wbzVpc",11,6
986813157715791874,"Samsung Galaxy On Max ₹13,900(MRP ₹16,900) | Get upto ₹12,000 off on exchange #Flipkart https://t.co/eRme1QVCUD https://t.co/eSNRn0qgeJ",0,0
986812488418119680,"RT @BMMEHTA89: Game of Loot by Team @Flipkart and Vendors of flipkart. 
MRP of Shoes Rs.499/-printed on shoes, striked off by marker and th…",0,8
986810688592064512,Hellozz.. after long time find a good ad campaign..#Flipkart .. using kid for there ad..latest ad of #Jawan 600 tri… https://t.co/dUDFlAeak7,1,0
986809193955983360,"HotMojo -  100% Natural and Tasty cocoa drink that helps in improvement of overall health in your kids.
Visit us at… https://t.co/LmQpy3r6IX",1,0
986806637653577728,Buy these handcrafted hammocks online at https://t.co/e0uGe2A7QM | #hammocks #hammock #swing #onlineshopping… https://t.co/VJnnXSYtKs,1,0
986805942242062337,"#KeetOff #Herbal #MosquitoRepellent

Available Here:
#Amazon: https://t.co/Zhnj14D4YB
#FLIPKART:… https://t.co/AaoMtWE4aR",0,0
986805930753802240,"KeetOff is a mixture of oils from neem, citronella, chir-pine and  eucalyptus that spits oil in form of mist and th… https://t.co/UTws1BpbXl",0,0
986805434806714368,"#Flipkart is looking for a full-blown acquisition from #Walmart 
Interesting.",1,0
986801742120710145,"Deals of the Day
https://t.co/6znFb3jWZw

#Flipkart #Deals #Offers #OnlineDeals https://t.co/3gRnKwFGTF",0,0
986799237743763457,"RT @BMMEHTA89: Game of Loot by Team @Flipkart and Vendors of flipkart. 
MRP of Shoes Rs.499/-printed on shoes, striked off by marker and th…",0,8
986797892076617729,"What the hell am not happy with #Flipkart
Delivery is not yet 
@Flipkart @_sachinbansal",1,0
986796860651126785,"Buy Ivoomi i Series Mobiles from Rs. 5,999 on #Flipkart https://t.co/WxsdQ9CMKT https://t.co/juv0JeOZ4c",0,0
986795214873313280,"Buy Google Home from ₹4,499 | 10% Cashback* on HDFC Bank Credit Cards #Flipkart https://t.co/1Z22oMMlTv https://t.co/FWUl6rG72M",1,0
986792929426522113,"[Now Open Sale] Buy Redmi Note 5 from Rs. 9,999 | Get upto ₹9,000 off on exchange #Flipkart https://t.co/2IffdausTX https://t.co/WuTDsB7RL3",1,0
986791909195526144,"Buy Honor 9 Lite starting at Rs.10,999 | Sale today at 12Noon on #Flipkart https://t.co/5jjyBLSPAA https://t.co/bUW0cNHjtC",1,0
986791118720372736,"RT @RegunathB: #slashn2018 videos are here : https://t.co/yI0RAOAWjj
#Flipkart #FlipkartTech",0,2
986790869494743041,"Buy Redmi 5A from 5,999 | Sale today at 12Noon on #Flipkart https://t.co/IojappYSIU https://t.co/pb3IWcDIqx",1,0
986790417738821632,"If you cannot beat the competition, buy it ?!
#Walmart may retain #Flipkart top executives if deal goes through… https://t.co/k8MehhVT8l",2,0
986790281583312896,"RT @digitindia: Flipkart's 'Big' smartphone launch at 12 noon today: Here's how to #livestream
#Flipkart #mobilephones
https://t.co/314s4ns…",0,2
986785435580940288,"@RailMinIndia @PiyushGoyalOffc @narendramodi (2)few more details, Every Railway junction can become Parcel or couri… https://t.co/xJXnD7ofpw",0,0
986756637607301125,Buy these handcrafted hammocks online at https://t.co/3Kly7MS7tE | #shopping #sale #deals #ecommerce… https://t.co/MPwVgBP9Wf,2,0
986709462743334912,RT @anubhutitiwari: Top 5 Websites To Buy #Jeans Online in India https://t.co/AzlSTXFyZw #amazon #bbloggers #couponsanddeals #couponzguru #…,0,1
986708377182048256,Top 5 Websites To Buy #Jeans Online in India https://t.co/AzlSTXFyZw #amazon #bbloggers #couponsanddeals… https://t.co/bfxlsX0MVq,0,1
986704503029329920,RT @Bloggers_Diary_: [Analysis] The Flipkart Deal – Is it going to be Flipkart-Walmart or Flipkart-Amazon? #Flipkart #Walmart #Amazon  http…,0,12
986704271872638976,"REGRET TO BUY FROM @flipkart

This is #flipkart LOGISTIC TEAM #EKART visited for REVERSE PICKUP.

NO ID CARD..
HIGH… https://t.co/l6bfqghone",10,11
986695206757175297,"Zenfone Max Pro M1 specs detail emerges, enormous battery size in tow  #Asus #Flipkart https://t.co/tg3cQD90Y9 https://t.co/gEavEM7ulR",2,0
986672633759584257,"@flipkartsupport @Flipkart #flipkart #consumerprotection 
I have still not received any confirmation of refund or a… https://t.co/9k0MJyTcpE",0,0
986663077637533696,RT @TrivediPrajesh: I think Flipkart is serving our nation by not letting us by Chinese products. #Xiaomi #RedmiNote5Pro #flashsale #Flipka…,0,2
986662392426782720,"RT @BMMEHTA89: Game of Loot by Team @Flipkart and Vendors of flipkart. 
MRP of Shoes Rs.499/-printed on shoes, striked off by marker and th…",0,8
986655678881193984,"FS Mini Klub Boys Solid Cotton T Shirt(Red, Pack of 1)
https://t.co/3k1UPmJbWJ
#Apparels #Boys #Flipkart",0,0
986655522358116352,"Izod Boys Printed Cotton T Shirt(Red, Pack of 1)
https://t.co/joZHYifEQb
#Apparels #Boys #Flipkart",0,0
986655364333449217,"Mothercare Girls Cream Bodysuit
https://t.co/KQHQLhAnni
#Apparels #Bodysuits #Flipkart",0,0
986655272419536897,"Disney Princess Girls Midi/Knee Length Casual Dress(White, Half Sleeve)
https://t.co/E7VpiiPm0j
#Apparels #Dresses #Flipkart",0,0
986655068060401664,"Izod Boys Printed Cotton T Shirt(Blue, Pack of 1)
https://t.co/kA8Pznge4O
#Apparels #Boys #Flipkart",0,0
986654744981598208,"Try This Self Design Men’s V-neck Blue T-Shirt
https://t.co/xDnTyAH7PK
#Apparels #Flipkart #Men",0,0
986650614200459264,"RT @BMMEHTA89: Game of Loot by Team @Flipkart and Vendors of flipkart. 
MRP of Shoes Rs.499/-printed on shoes, striked off by marker and th…",0,8
986648268988874758,"RT @LIFESKILLSACAD1: Are you shy?  Do you have feeling of shyness? Are'nt you comfortable meeting people.

#salmangetsbail #Sunday #Aries #…",0,1
986646614356852736,"RT @BMMEHTA89: Game of Loot by Team @Flipkart and Vendors of flipkart. 
MRP of Shoes Rs.499/-printed on shoes, striked off by marker and th…",0,8
986646483666583552,"Tahiro Men &amp; Women Solid Footie Socks, Low Cut Socks, No Show Socks
https://t.co/sV5VaWKJWo
#Apparels #Flipkart #Men",0,0
986646146591342592,"Metronaut Men’s Crew Length Socks(Pack of 6)
https://t.co/qZSpqGwQPG
#Apparels #Flipkart #Men",0,0
986646102760984576,I have not yet been reached my refund amoun Rupees 6299/- from Flipkart. #Flipkart said from Oct.2017 to feb.2018 t… https://t.co/dBKSY2KvdA,2,0
986645472424046592,"Mokshi Printed Women’s Flared Kurta(Blue)
https://t.co/4dO7pWmb9L
#Apparels #EthnicWear #Flipkart",0,0
986645294841454593,"Mokshi Solid Women’s Flared Kurta(Green)
https://t.co/1asvC5Udar
#Apparels #EthnicWear #Flipkart",0,0
986645053442473986,"Pampers Pants Diapers Small Size 86 pc Pack – S
https://t.co/Alx5aFYifi
#BabyCare #Diapers #Flipkart",0,0
986644912459272192,"Pampers Pants Diapers Monthly Mega Box – L(128 Pieces)
https://t.co/TbSJ9ECfLc
#BabyCare #Diapers #Flipkart",0,0
986644707861184512,"Mastercool O2 Premium 1000 ml Bottle(Pack of 3, Blue, Grey)
https://t.co/LXPWFFH1C2
#Bottles #Flipkart #Household",0,0
986644611371159553,"Cello Sipwell 1000 ml Bottle(Pack of 6, Blue)
https://t.co/ZaudAwaCZN
#Bottles #Flipkart #Household",0,0
986644476331372544,"Tupperware Fliptop 750 ml Bottle(Pack of 4, Multicolor)
https://t.co/Al0lmRCDYA
#Bottles #Flipkart #Household",0,0
986644399357550592,"Cello H2O 1000 ml Bottle(Pack of 3, Multicolor)
https://t.co/sqv18aUKRw
#Bottles #Flipkart #Household",0,0
